openpyxl-3.1.5.tar.gz,cf0e3cf56142039133628b5acffe8ef0c12bc902d2aadd3e0fe5878dc08d1050 
rich-13.7.1.tar.gz,9be308cb1fe2f1f57d67ce99e95af38a1e2bc71ad9813b0e247cf7ffbcc3a432 
colorama-0.4.6.tar.gz,08695f5cb7ed6e0531a20572697297273c47b8cae5a63ffc6d6ed5c201be6e44 
jsonschema-4.23.0.tar.gz,d71497fef26351a33265337fa77ffeb82423f3ea21283cd9467bb03999266bc4 
flask-3.0.3.tar.gz,ceb27b0af3823ea2737928a4d99d125a06175b8512c445cbd9a9ce200ef76842 
requests-2.32.3.tar.gz,55365417734eb18255590a9ff9eb97e9e1da868d4ccd6402399eaf68af20a760 
